traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
47,20260668,strong,M4,True,,6955.734272435768,0,39.66122577262499,-144.44392379796432,40.26057453494157,175.49090642341872,-12.936899542420319,22.608242425685702,-53.38800012496619,1507.8408553225722,0.0,0.0,0.0,6950.813508886162,0,39.767800382358494,-143.37116281996708,38.93421173332721,171.1616143769445,-12.533334658600177,22.82120745708904,-48.03057063754338,1499.8821193200347,15.068764272035182,30.998794805811595,72.95976117291822,9.841527099211817,18.314061959000014
48,20260669,strong,M4,True,,7086.929003354813,0,37.40412892703371,-110.51891228378423,44.455855771518586,115.79317187444515,-7.197300300673456,15.596631647115206,-3.461987688580947,1726.0785361271592,0.0,0.0,0.0,7076.216367327665,0,37.396402640849274,-113.86885674701209,44.62207602338839,117.84349354613491,-6.571273502910259,13.901284736756063,-10.91649672972833,1537.0773426002315,225.65846804351042,11.643797115482156,105.095097001246,21.42527205429724,12.57879516700001
49,20260670,strong,M4,True,,7086.172606510112,0,37.34635444701427,-119.23000495491799,58.12942408846595,134.92838650863823,-36.34771863406497,26.28117799822232,-36.87696765133577,1382.6004347471016,0.0,0.0,0.0,7076.927474616837,0,37.12932753722555,-119.4996093926776,56.12717447270397,129.5638111479912,-34.62291876997438,25.268114125835996,-33.32820915106937,1254.7725136294964,155.48858911925183,44.702568955902294,-10.983936979748867,18.490263786550713,13.418247457999996
50,20260671,strong,M4,True,,7038.27173102358,0,37.57519559428529,-139.61695962784674,50.179575816345974,168.43646051511237,-23.160000327798294,17.43268808020079,1.6745902983929495,1642.1403987755882,0.0,0.0,0.0,7037.7134218532065,0,37.53568277629866,-139.41085936395922,49.981682210600106,166.86452409041487,-22.55024033776827,17.272423383407496,-3.4819280431217017,1624.6827087979796,29.76063069738505,12.72241971382507,-31.510455576876065,1.1166183407476638,24.185853750000035
51,20260672,strong,M4,True,,6861.570832881187,0,41.37722009585965,-126.11350029252145,35.18848913980618,162.80565530188917,-19.820324264062016,14.202840376523056,-4.147325814671984,1724.3366142892423,0.0,0.0,0.0,6851.496551186832,0,41.27425379053716,-126.41715243013849,35.146157041743656,159.2695389623824,-19.30625414767507,14.103053736084297,-11.016923252000966,1665.6078457958545,42.75964435642078,47.87267179417852,98.52891278029709,20.14856338870959,25.898329624999974
52,20260673,strong,M4,True,,7213.7336760402795,0,37.11315625632484,-134.6782185639503,42.52432853498628,160.47852397636905,-10.074554489136608,23.510996960420254,26.483929633932952,1580.2508319452672,0.0,0.0,0.0,7205.580462723434,0,36.98365462472014,-136.06997670688193,43.5048065580821,159.754214414094,-10.156173047687856,22.99973525223657,18.05033276012809,1368.7082820633266,153.99808584111065,19.926381695420734,108.23969181208092,16.306426633691444,16.603484707999996
53,20260674,strong,M4,True,,7058.713532869004,0,39.39607439685348,-132.28402495429404,36.30146915658463,161.83377178727855,-5.134066562252319,21.50834988559261,-12.301523145517113,1617.2784153516589,0.0,0.0,0.0,7056.054000529498,0,39.404623158526825,-131.23247677739357,35.876131585229835,158.0217351322632,-4.67025908183815,21.821120474016993,-14.327698547138873,1587.5233738067936,9.614193775762688,28.003472920388138,41.175688598712554,5.319064679011717,36.95804549999991
54,20260675,strong,M4,True,,7162.328530382189,0,38.23270696920014,-152.56893380655404,45.98574175348857,198.02685333110367,-15.67387677092474,19.53788380357435,-6.422144407025844,1739.474600696673,0.0,0.0,0.0,7155.176465735238,0,38.3068928771965,-152.26480110388786,47.03297176415488,193.36593250501622,-15.683843824241936,19.676189603155347,-15.109261523565419,1683.6973280236025,22.47050007125303,40.62595664674403,84.82892187252939,14.304129293901497,28.11797087499997
55,20260676,strong,M4,True,,7054.541990116315,0,37.003804852029994,-133.7621123723744,41.847287748658445,161.80764254565173,-23.932777237925848,19.75388370223379,-21.89222012978312,1556.945026116903,0.0,0.0,0.0,7050.275377854317,0,36.99479601274241,-135.11594189492692,41.10429183430852,161.16950595888588,-23.187622321680905,18.94718742975075,-22.550053418268472,1570.5993841185534,9.977012249513317,25.184669085672738,85.03599826967407,8.533224523995159,29.21198933400001
56,20260677,strong,M4,True,,7141.533346435728,0,37.09137128760564,-120.71740807775763,34.04304768954309,138.11650912538292,-22.265207362312818,28.00187448503154,-57.24513330194965,1362.0338111540084,0.0,0.0,0.0,7136.445660281241,0,37.074118885095984,-120.46256796755831,31.360558449027042,132.39533096192582,-21.41285813416504,27.80914221359483,-50.01534539357971,1342.535359181767,18.194811883007347,44.98809225580282,-40.45602981008564,10.175372308975057,12.73617825000008
57,20260678,strong,M4,True,,7232.800625892246,0,38.08984368450385,-112.83897853655945,37.38092329451531,127.91058794288097,-24.195816645708614,24.371078066112787,-53.84154632603336,1615.8696334426515,0.0,0.0,0.0,7222.827616483814,0,38.25434626522772,-112.30268531872728,34.69358322777951,122.1040885539797,-23.388702151432476,24.41595306213317,-43.60640997991843,1606.258324077355,30.400711553769636,51.380349631654624,100.36674163168183,19.946018816863216,25.10088908299997
