rep,success,seed,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,convergence,time_sec
462,True,20261065,,M4,asymmetric drift with position-velocity diffusion,69.29684452014554,-94.80339195817795,-27.701292678196975,70.6120760195391,6.595288230754898,51.84508422024159,225.1952699421361,4467.876526057509,148.45539750607298,-175.46147824125725,-381.068866520997,8264.544519826926,0,3.924324500000011
463,True,20261066,,M4,asymmetric drift with position-velocity diffusion,71.32867420479994,-99.5550972408097,15.893538789135873,81.92237436841543,-3.7125482688846927,43.66097491103586,-1.6546277558302511,4984.625083389772,227.11985888443263,-182.9618017781059,-837.1863179524651,8175.727333526607,0,2.8722079580001036
464,True,20261067,,M4,asymmetric drift with position-velocity diffusion,69.47953990861065,-84.22124736317753,5.371830527910308,55.21170836848024,-18.22651331843992,34.236682392294036,169.4943787265257,4838.499436670628,1328.8577707426666,-417.2829905525708,-2063.610199237785,8282.250586813409,0,3.463866375000066
465,True,20261068,,M4,asymmetric drift with position-velocity diffusion,69.15584223342914,-111.81090458479808,-12.332281354497171,89.3595105434551,3.2338563472039152,49.11268235167877,178.48753080700652,3764.428435216605,393.7429142105505,-278.1206261595646,-505.37927733469064,7978.865481895496,0,3.291526249999947
466,True,20261069,,M4,asymmetric drift with position-velocity diffusion,67.81255692881703,-100.702470394993,12.34505469597284,77.81325488115509,-17.794022006801264,41.35716959852914,125.6531457272376,4291.4592533079385,363.85675438797,-245.2759136519233,-429.6440797055871,8125.068330671501,0,3.018279833000065
467,True,20261070,,M4,asymmetric drift with position-velocity diffusion,68.36397121818827,-75.53929861844054,2.0351030166244737,51.36970931070356,-25.12465835169444,35.64683101213653,107.51149866159956,4127.2930997656085,967.0773749211112,-371.3394337232363,-559.9832846030884,8110.303744258809,0,2.828989542000045
468,True,20261071,,M4,asymmetric drift with position-velocity diffusion,74.96577060891347,-100.40442170503958,31.250005471108793,94.57034397944624,-37.48668385170942,70.43549889072598,-60.585872667552835,3404.7945865611864,161.68000091847676,-198.7317370948985,-454.627328870816,8088.996431063415,0,3.4611311669999623
469,True,20261072,,M4,asymmetric drift with position-velocity diffusion,70.74163033715068,-84.98255579694127,-4.652062548082002,80.87123490942132,-3.4080564846597134,35.16558759613396,39.006837228460356,4240.275292794049,198.3645535112033,-167.0401877688866,-92.64326093087598,7855.983969428116,0,3.0111748750000515
470,True,20261073,,M4,asymmetric drift with position-velocity diffusion,70.1328083328332,-88.3626762575841,6.291968293704236,57.1158682652867,-8.290678394408275,54.65709180513214,332.75107310217896,4149.787718145722,407.32917922674955,-298.41868804688204,-908.3829325879036,8155.492157192743,0,2.688102749999985
471,True,20261074,,M4,asymmetric drift with position-velocity diffusion,72.23572862034325,-43.07226102089042,-0.1059721069770503,-11.889765306915583,0.2007303414464669,55.30420793514936,241.5550114354742,4109.024167419019,268.99586258366656,-243.93936228515443,-532.7332010201554,8089.377429845881,0,2.659641040999986
472,True,20261075,,M4,asymmetric drift with position-velocity diffusion,68.55091831208318,-109.94712016705694,24.202485672926244,105.99862801896695,-13.378095211447638,57.7475107564544,62.28598782652589,4120.606372071339,233.28582055962195,-221.15904784284336,-713.8908838475147,8293.57563650905,0,3.3415181249999932
473,True,20261076,,M4,asymmetric drift with position-velocity diffusion,71.68876337957411,-92.61007504060736,2.3008256747005342,70.34216632921154,-11.995452643936831,44.485478628597626,162.91212243968823,4288.895154000165,216.8200960171306,-196.42144228795948,-359.661568699244,8005.384317021228,0,3.04190445800009
474,True,20261077,,M4,asymmetric drift with position-velocity diffusion,69.88638276466561,-98.04787142412036,53.09812357861626,85.499630642624,-43.34447841326525,34.12751053067296,-75.21575780909231,4443.996111100894,1767.5997997140762,-489.4011738374502,59.901264180541595,8248.94235206983,0,2.9876629999999977
475,True,20261078,,M4,asymmetric drift with position-velocity diffusion,69.67695679424719,-52.57532324170774,-20.52622766471973,4.65668481368878,5.649729962790049,55.479259741197026,91.59900967886917,4391.18797256945,182.39670363140615,-190.7517511189284,-724.0317743964866,8283.573474975961,0,3.150053458000002
476,True,20261079,,M4,asymmetric drift with position-velocity diffusion,70.60170261912563,-111.12172477299808,18.82981737528495,69.89444264023408,-22.38843714313404,53.68577364913258,214.57770171435791,3691.9813421536655,2292.7177030132502,-701.6732106766754,-1402.2655786387115,8359.537815226344,0,2.303879957999925
477,True,20261080,,M4,asymmetric drift with position-velocity diffusion,66.40703451699343,-97.79721776079188,28.671695920693494,71.53929846905199,-19.10563271299501,37.43349866703102,120.21353588441444,3618.7947570488186,419.1415444350129,-250.51893696808932,-402.2569128097928,7830.664434209691,0,3.42077545799998
478,True,20261081,,M4,asymmetric drift with position-velocity diffusion,68.44311531903662,-82.32561402314985,10.029811542708805,75.57524832871029,-9.137869136631164,54.783517504839345,157.0322238083579,3878.063788246475,259.6284528704509,-238.52345706519264,-341.85344971775424,8190.732144366584,0,2.8364172919999646
479,True,20261082,,M4,asymmetric drift with position-velocity diffusion,69.89439337324609,-135.3151852631353,14.999701707374877,112.24903026511775,-17.233779831409098,53.023844221010755,133.11037809865203,3824.703124974001,729.7733978989432,-393.42288172820486,-493.82187682604416,8145.633187784812,0,2.615663083999948
480,True,20261083,,M4,asymmetric drift with position-velocity diffusion,67.93519731493942,-80.96243182110547,-1.0660334345502196,81.82765710384004,0.5964609251490209,51.462847999548586,19.364468727644844,3641.306975572873,489.27063106611587,-315.9895966851277,-307.1564420192485,8093.003413063852,0,2.9345659999999043
481,True,20261084,,M4,asymmetric drift with position-velocity diffusion,69.27148512021785,-61.407290802608,-14.949118867597296,42.07707960681544,11.514225164361257,74.47229932090498,-33.74194949624538,2814.8506191441,835.405979063103,-496.7185955715076,-170.95720406249754,8226.771342749409,0,3.146289042000035
482,True,20261085,,M4,asymmetric drift with position-velocity diffusion,71.24194597256061,-6.036180298687251,-114.78759464124578,74.4182422287506,27.14510853127742,44.24424352629776,721.9383249376004,6754.001630710642,2073.694701754068,-605.8021240755116,-4942.47088255406,8005.90507797684,0,5.706374750000009
483,True,20261086,,M4,asymmetric drift with position-velocity diffusion,68.35936675513354,-108.83279660855736,20.297238765695116,99.53764726030263,-6.829118648870674,46.25505406840551,264.07756918847485,4334.496681300904,665.0688960179235,-350.7865319223292,-1001.3484636414926,8188.709441370125,0,2.867973124999935
484,True,20261087,,M4,asymmetric drift with position-velocity diffusion,72.26360805710623,-0.8322297860554574,-79.36172135893031,33.61088597476862,-10.928307473514147,60.192496628640406,750.5941319077557,5640.427282713516,2500.0,-775.8382346123476,-4837.3107847848905,8216.146542129694,0,7.005647124999996
485,True,20261088,,M4,asymmetric drift with position-velocity diffusion,70.4638322570957,-82.006237712965,5.379712355455718,71.58660041968518,4.759712124686724,58.03984094977664,109.47366416388068,4134.870122840801,237.01878086816257,-225.0408813876959,-767.5141526020183,8221.171590649938,0,3.4139390000000276
486,True,20261089,,M4,asymmetric drift with position-velocity diffusion,68.37990593520153,-81.75698834614839,15.600009938526826,55.13568466519555,-19.27411338541644,52.03048804421431,94.08268659816244,3791.1207102760914,223.112931906256,-215.48712013536263,-194.82430351612192,8073.432368610559,0,2.977603292000026
487,True,20261090,,M4,asymmetric drift with position-velocity diffusion,72.75936939153995,-78.47059849791091,18.576579937897566,58.46773303395776,-11.657184110560902,61.44852581323653,119.04452406662712,3380.6590430699957,248.03690068494035,-246.91295546709364,-239.1728270162411,7911.614138677727,0,3.039109166000003
488,True,20261091,,M4,asymmetric drift with position-velocity diffusion,67.43904074379857,-121.73763216768472,-32.5657800235695,127.5908966756014,18.200661466363304,44.12589182220967,124.07650125175375,4313.350049505274,366.69308302783605,-254.40644106341995,-357.6795822081468,8172.882151401544,0,3.494234166999945
489,True,20261092,,M4,asymmetric drift with position-velocity diffusion,72.92981908911365,-48.7353590210629,-25.373045707759363,10.815960468375636,9.776682164305791,63.29453127546177,276.8734270930796,3953.9640361143142,376.0775160133058,-308.5685691428911,-676.3868134958226,8169.637178399285,0,3.122458832999996
490,True,20261093,,M4,asymmetric drift with position-velocity diffusion,71.14864156416151,-59.984452158685635,28.84335548020493,37.19412911152447,-23.62224810361844,62.246366824788886,-111.14112377104252,3654.963588156693,493.02128137161776,-341.09733481806205,-304.6980234241208,8207.321739987983,0,3.9500066250000145
491,True,20261094,,M4,asymmetric drift with position-velocity diffusion,70.41686201108752,-48.881163947694446,-18.82189871087433,-13.36405755334654,2.0604571660785895,41.20973448730667,199.46769746721887,5095.035164882019,273.8372815149057,-212.45951768706544,-514.1844678845025,8256.954829640952,0,3.5438009160000092
492,True,20261095,,M4,asymmetric drift with position-velocity diffusion,66.92761706396774,-108.31508311324234,34.767909385120454,109.57591827046323,-32.74140700432781,40.85058425537216,169.18972329201847,3988.0090402308615,538.2617118734387,-296.5469449876859,-649.1086714098141,8070.719894784495,0,2.7359693340000604
493,True,20261096,,M4,asymmetric drift with position-velocity diffusion,72.48018376569468,-89.24992541635852,17.090525643149537,68.37937528298929,-8.127956787677546,85.72372588251055,66.90364281058649,3151.0548269330084,317.8959810807882,-307.05155999159604,-853.9833949881504,8292.067506540376,0,3.542437457999995
494,True,20261097,,M4,asymmetric drift with position-velocity diffusion,70.662207535098,-85.08693287207473,20.063770677272142,70.28281067772284,-12.864363884533551,125.8771696566179,-238.0573156364094,2081.8314199775737,178.58828340514987,261.7423269751412,-826.2714747633775,9115.488004263543,0,4.177796042000068
495,True,20261098,,M4,asymmetric drift with position-velocity diffusion,64.68717689397444,-89.98151418930891,35.773469403869825,73.74492567668663,-23.236041696164087,42.28813611151075,-63.83207325221192,3765.584661566978,525.2115006927979,-289.2365076503512,-458.891763541371,8080.449984161397,0,3.4091211250000697
496,True,20261099,,M4,asymmetric drift with position-velocity diffusion,70.00157512674377,-92.30854480251108,-12.429301020350808,72.55939798430795,7.562993455819756,60.63909526267017,187.3855261060704,3451.0366919600565,440.511770947334,-326.87756266102406,-505.05473231568186,8045.148150930609,0,3.292815625000003
497,True,20261100,,M4,asymmetric drift with position-velocity diffusion,68.81912680487821,-107.71607743318408,9.708475609383132,90.41655411874956,3.1322909198755258,54.82011413664553,81.8072009379131,3922.8709633357344,655.7173169830463,-375.76744146562487,-708.7778436246452,8197.609349631599,0,3.1864297920000126
498,True,20261101,,M4,asymmetric drift with position-velocity diffusion,77.46498993241853,-80.23280005510213,-16.286766680507633,52.98934109967352,5.028051494449932,75.43564302895084,114.33785513501164,3578.3690018468733,253.77014573703468,-276.718731749217,-209.7113843898932,8122.711268872936,0,3.2414015419999487
499,True,20261102,,M4,asymmetric drift with position-velocity diffusion,67.91394586275554,-95.2075761850886,17.729095668967762,73.31991944241378,-5.299153177249389,50.08535611999875,81.60298825802774,3837.165723533277,543.5096784180831,-329.9810649006133,-268.81550866825444,8127.645382832895,0,2.605681458000049
3,False,20260606,,M4,asymmetric drift with position-velocity diffusion,71.83571302853751,-1.0757702780038874,-54.907304170796586,16.980675941975996,-10.972568469027179,62.87229167771904,693.0291408959597,4917.612543853827,1217.6332821705391,-553.3729117805623,-3049.8614207686546,8066.887869375249,1,6.412154624999999
113,False,20260716,,M4,asymmetric drift with position-velocity diffusion,72.39853137226757,-0.9160858811452507,-112.93973177374033,43.814166030496786,-0.4991013573800449,46.57604118427899,840.8483452589926,7448.712791866515,2280.1255210586723,-651.7644365080204,-5883.229166773939,8177.6756988250345,1,7.728501166999999
361,False,20260964,,M4,asymmetric drift with position-velocity diffusion,70.45904779258777,-1.1104422700356826,-76.4378336669466,33.89141283330415,-11.029234309973267,56.448778363899706,738.9970022551723,5871.120899678536,2500.0,-751.3240204059744,-4917.964700874723,8228.589028778908,1,6.878565667
393,False,20260996,,M4,asymmetric drift with position-velocity diffusion,70.9390574003942,-0.32584500916971926,24.862513042543956,3.086620284088015,9.567651890561741,39.89290678912481,-530.6834960440336,5104.260456342426,2500.0,-617.4604536760869,2890.694365220504,7983.37309384044,1,7.880437541999999
