k,age_ka,X_old,X_new,Vhat_old,Vhat_new,regime_switch,m2_ios_contribution,m2_loo_valid,m2_nit,m2_seconds,m2_parameter_shift_relative,m2_start_kind,m2_warm_start_excess_nll,m3_ios_contribution,m3_loo_valid,m3_nit,m3_seconds,m3_parameter_shift_relative,m3_start_kind,m3_warm_start_excess_nll,m4_ios_contribution,m4_loo_valid,m4_nit,m4_seconds,m4_parameter_shift_relative,m4_start_kind,m4_warm_start_excess_nll
630,67.4,-0.28941734261719443,-0.3758083139326951,-4.319548565775033,-2.6750050831041428,False,0.0001700245613411,True,1,0.0333809999999985,0.0001965257763443,full fit warm start,0.0,0.0001868276916923,True,1,0.0413907080000015,0.00022657698586,full fit warm start,0.0,0.0006933074352954,True,53,1.4911200000000235,0.0127908169360316,full fit warm start,0.0
631,67.38,-0.3758083139326951,-0.42930841559477795,-2.6750050831041428,2.592090216087639,False,0.0001475994255097,True,1,0.0333201669999994,0.0002008480565964,full fit warm start,0.0,0.0001569571987523,True,1,0.0413927920000034,0.0002922230331843,full fit warm start,0.0,0.0010736683391625,True,64,1.8545211250000193,0.032643932082211,full fit warm start,0.0
632,67.36,-0.42930841559477795,-0.37746661127302517,2.592090216087639,-11.551094934739892,False,0.0013222998598392,True,2,0.0476162920000007,0.0004500778848232,full fit warm start,0.0,0.001256495075502,True,3,0.0777297089999962,0.0017086605749838,full fit warm start,0.0,0.011597678333338,True,70,1.9893086670000455,0.0804848320682565,full fit warm start,0.0
633,67.34,-0.37746661127302517,-0.608488509967823,-11.551094934739892,-1.2437080600255168,False,0.0003434571508238,True,2,0.0475696250000012,0.0002430240368611,full fit warm start,0.0,0.0003666820917009,True,2,0.0595278750000005,0.0003194148217477,full fit warm start,0.0,0.0011664476247417,True,26,1.0773214580000283,0.0112946443958124,full fit warm start,0.0
634,67.32,-0.608488509967823,-0.6333626711683333,-1.2437080600255168,9.235547577168157,False,0.0002455709224919,True,2,0.0476699580000001,0.0002301689816614,full fit warm start,0.0,0.0053424282198566,True,11,0.240410084000004,0.1029017020027782,full fit warm start,0.0,0.0101851653569822,True,79,2.174170457999935,0.0737988602283532,full fit warm start,0.0
635,67.3,-0.6333626711683333,-0.4486517196249702,9.235547577168157,-4.308577638467614,False,0.0001466532374325,True,1,0.0334302500000021,0.0001628614090954,full fit warm start,0.0,0.0001656431791694,True,1,0.041389291999998,0.0003379333501379,full fit warm start,0.0,0.001798212669553,True,75,2.317071665999947,0.0350382701988717,full fit warm start,0.0
636,67.28,-0.4486517196249702,-0.5348232723943225,-4.308577638467614,-2.6971750152941176,False,0.0001608907186989,True,1,0.0334190830000054,0.0001935088199852,full fit warm start,0.0,0.00018240797016,True,1,0.0413674170000035,0.0002287854852328,full fit warm start,0.0,0.0006555744725185,True,20,0.956960249999952,0.0044132969194683,full fit warm start,0.0
637,67.26,-0.5348232723943225,-0.5887667727002048,-2.6971750152941176,1.5146250418379026,False,0.0001882556559218,True,1,0.0333785829999939,0.0002171493250654,full fit warm start,0.0,0.0002007194087076,True,1,0.0413368329999954,0.00027104958903,full fit warm start,0.0,0.0007933474980084,True,69,1.884440624999911,0.0197269838089628,full fit warm start,0.0
638,67.24,-0.5887667727002048,-0.5584742718634468,1.5146250418379026,0.8975578581643884,False,0.0002131789811525,True,1,0.0333538329999996,0.0002280501912165,full fit warm start,0.0,0.000165899303314,True,2,0.0594730000000041,0.0001839568047868,full fit warm start,0.0,0.0005216955772797,True,23,0.9344376669999974,0.004587071279996,full fit warm start,0.0
639,67.22,-0.5584742718634468,-0.540523114700159,0.8975578581643884,-3.574138761428225,False,0.000109088300598,True,1,0.0332667919999991,0.0001544310257029,full fit warm start,0.0,0.0001211973084283,True,1,0.0415016249999951,0.0002934566714998,full fit warm start,0.0,0.0005619998530934,True,17,0.5436263750000307,0.0065367993795118,full fit warm start,0.0
640,67.2,-0.540523114700159,-0.6120058899287235,-3.574138761428225,1.4551225113264454,False,0.0001953194432013,True,1,0.0334167500000006,0.000218592584272,full fit warm start,0.0,0.0002142992711937,True,1,0.0415336249999995,0.0002917395666803,full fit warm start,0.0,0.0008140296479459,True,46,1.4915887500000051,0.0160428068058412,full fit warm start,0.0
641,67.18,-0.6120058899287235,-0.5829034397021946,1.4551225113264454,-0.2855736354591798,False,0.0002238857974874,True,1,0.0333669999999983,0.0002314843114724,full fit warm start,0.0,0.0001759654748445,True,2,0.0601816249999984,0.0001953149157365,full fit warm start,0.0,0.0005729426048683,True,55,1.6087669999999434,0.0081663145688031,full fit warm start,0.0
642,67.16,-0.5829034397021946,-0.5886149124113782,-0.2855736354591798,-2.7347247453997525,False,0.0001383212094068,True,1,0.0333220829999945,0.0001775059605975,full fit warm start,0.0,0.0001523732596253,True,1,0.0413840840000006,0.0002569534104792,full fit warm start,0.0,0.0007621664489159,True,65,2.1215134579999813,0.0214040357981847,full fit warm start,0.0
643,67.14,-0.5886149124113782,-0.6433094073193732,-2.7347247453997525,0.5530376754650401,False,0.0002085174013322,True,1,0.0332946669999998,0.0002242707383993,full fit warm start,0.0,0.0001666223026708,True,2,0.0595597500000053,0.0002354658448554,full fit warm start,0.0,0.0006771890264261,True,48,1.3542404999999462,0.0075595730912218,full fit warm start,0.0
644,67.12,-0.6433094073193732,-0.6322486538100724,0.5530376754650401,0.8911235885516788,False,0.0002042360901119,True,1,0.0332442500000027,0.0002230620444475,full fit warm start,0.0,0.0002148364521796,True,1,0.0414762079999988,0.0002358080007263,full fit warm start,0.0,0.000566081276863,True,20,0.8638576660000581,0.0050451709815793,full fit warm start,0.0
645,67.1,-0.6322486538100724,-0.6144261820390389,0.8911235885516788,-10.395610309601144,False,0.0006569837403631,True,2,0.047360709000003,0.0003229293132764,full fit warm start,0.0,0.0006825902398013,True,2,0.0596028749999959,0.0009920630047621,full fit warm start,0.0,0.0085380001978006,True,76,2.1864609169999767,0.0643302072450471,full fit warm start,0.0
646,67.08,-0.6144261820390389,-0.8223383882310618,-10.395610309601144,-6.0166658623522995,False,6.342967806816091e-05,True,1,0.033421374999996,0.0001289222346259,full fit warm start,0.0,7.900275231031983e-05,True,1,0.0414732499999956,0.0002127861540404,full fit warm start,0.0,0.0012717483217112,True,73,2.176902584000004,0.0147130896942052,full fit warm start,0.0
647,67.06,-0.8223383882310618,-0.9426717054781077,-6.0166658623522995,7.580676526994656,False,0.0037538137732919,True,6,0.1179429580000004,0.0062676400691093,full fit warm start,0.0,0.004650537800332,True,6,0.1318943750000016,0.0238210482375485,full fit warm start,0.0,0.0109773841176883,True,70,2.0500889169999255,0.030748044762286,full fit warm start,0.0
648,67.04,-0.9426717054781077,-0.7910581749382146,7.580676526994656,10.387375346401262,False,0.0002323424900758,True,2,0.0473712909999974,0.000224507886324,full fit warm start,0.0,0.0018910262894302,True,5,0.1316803750000019,0.0169415603809735,full fit warm start,0.0,0.00193324695624,True,75,2.3678122500000427,0.0250820788742304,full fit warm start,0.0
649,67.02,-0.7910581749382146,-0.5833106680101894,10.387375346401262,8.07403245897751,False,1.2042777995713294e-05,True,1,0.0332797079999949,8.974973791929546e-05,full fit warm start,0.0,1.705470669222109e-05,True,1,0.041296250000002,0.0002070202378532,full fit warm start,0.0,0.0007396314773622,True,62,2.461067791000005,0.0186653673500533,full fit warm start,0.0
650,67.0,-0.5833106680101894,-0.4218300188306392,8.07403245897751,-4.535519539160804,False,0.0001243323592907,True,1,0.0333358750000059,0.000146970423196,full fit warm start,0.0,0.0001418267184685,True,1,0.0414762500000023,0.0003405981054759,full fit warm start,0.0,0.0018043765403019,True,63,1.830084667000051,0.0378064465314494,full fit warm start,0.0
651,66.98,-0.4218300188306392,-0.5125404096138553,-4.535519539160804,-5.805778565934183,False,2.5192452278499644e-05,True,1,0.0332816670000042,5.329710363860133e-05,full fit warm start,0.0,3.32399149187701e-05,True,1,0.0413884590000037,0.0002866456214802,full fit warm start,0.0,0.0015653269740965,True,58,1.90368179099994,0.0395673174291416,full fit warm start,0.0
652,66.96,-0.5125404096138553,-0.6286559809325389,-5.805778565934183,-1.1776276729003055,False,0.0001844981617749,True,2,0.0474820419999986,0.0001814868773878,full fit warm start,0.0,0.0001992430364912,True,2,0.059482250000002,0.0002037186392196,full fit warm start,0.0,0.000736201813726,True,32,1.1273302920000106,0.005062594255171,full fit warm start,0.0
653,66.94,-0.6286559809325389,-0.652208534390545,-1.1776276729003055,-1.6597531999370752,False,0.0001784817556877,True,1,0.0333747920000035,0.0002052401248117,full fit warm start,0.0,0.0001946335646354,True,1,0.0413774579999994,0.0002347516318804,full fit warm start,0.0,0.0006240781330508,True,22,0.6881707909999477,0.0051528889020743,full fit warm start,0.0
654,66.92,-0.652208534390545,-0.6854035983892866,-1.6597531999370752,-6.176048770563369,False,2.0824260015483983e-05,True,1,0.0333719580000035,4.395274551537145e-05,full fit warm start,0.0,2.92448283238933e-05,True,1,0.0413575000000037,0.000383616024052,full fit warm start,0.0,0.0018418351995137,True,71,1.910033541999951,0.0384787319165656,full fit warm start,0.0
655,66.9,-0.6854035983892866,-0.8089245738005539,-6.176048770563369,-7.81938761993306,False,0.0001010916853405,True,1,0.033910917,0.0001435848458675,full fit warm start,0.0,0.000100005125676,True,1,0.0413955829999963,0.0004376859761715,full fit warm start,0.0,0.0030071922634835,True,63,2.005604917000028,0.0368809553836758,full fit warm start,0.0
656,66.88,-0.8089245738005539,-0.9653123261992151,-7.81938761993306,3.6578619635037946,False,0.0001469630080435,True,1,0.0335123329999973,0.0001818070518097,full fit warm start,0.0,0.002062927564407,True,4,0.1138503749999984,0.0159296060856619,full fit warm start,0.0,0.0029100770777996,True,35,1.318626792000032,0.0140414712877772,full fit warm start,0.0
657,66.86,-0.9653123261992151,-0.8921550869291393,3.6578619635037946,7.142395269393775,False,1.559061966815989e-05,True,1,0.0335697080000017,5.761002849487563e-05,full fit warm start,0.0,2.9333997680680568e-05,True,1,0.0413890410000021,0.0003858675018445,full fit warm start,0.0,0.0010248945848427,True,40,1.1625929169999836,0.0108634765063007,full fit warm start,0.0
658,66.84,-0.8921550869291393,-0.7493071815412637,7.142395269393775,1.7603783484126723,False,0.0002607639081975,True,2,0.0480578749999978,0.0002108390027044,full fit warm start,0.0,0.0002715288072936,True,2,0.0595634579999995,0.0002381709802068,full fit warm start,0.0,0.0006849108605417,True,21,0.6391685419999931,0.0063863699572899,full fit warm start,0.0
659,66.82,-0.7493071815412637,-0.7140996145730103,1.7603783484126723,-0.4998486556670567,False,0.0002254271929889,True,1,0.0336001659999993,0.0002291750560591,full fit warm start,0.0,0.0001773661552189,True,2,0.0595743750000039,0.0002225295810129,full fit warm start,0.0,0.0006250072391567,True,26,1.4000426669999797,0.0058228976007988,full fit warm start,0.0
660,66.8,-0.7140996145730103,-0.7240965876863514,-0.4998486556670567,-7.659353853962614,False,0.0001008012613272,True,1,0.0333689160000005,0.0001305825240302,full fit warm start,0.0,0.0001048959393132,True,1,0.0413781250000013,0.0005020518561152,full fit warm start,0.0,0.0031677386151161,True,82,2.5736447499999713,0.042686060325435,full fit warm start,0.0
661,66.78,-0.7240965876863514,-0.8772836647656037,-7.659353853962614,-0.7650545895784955,False,0.000219976204657,True,2,0.0474900410000032,0.0001956135838984,full fit warm start,0.0,0.0002383109180823,True,2,0.0595231249999983,0.0002639463812489,full fit warm start,0.0,0.0008635553541012,True,17,0.6406920419999551,0.0059693770304632,full fit warm start,0.0
662,66.76,-0.8772836647656037,-0.8925847565571736,-0.7650545895784955,4.162706217992174,False,7.500106617053248e-05,True,1,0.0333389589999981,0.0001338804167421,full fit warm start,0.0,8.989268075820789e-05,True,1,0.0414078339999974,0.0003547017599075,full fit warm start,0.0,0.0009219202782384,True,61,1.7389864589999888,0.0161651757929836,full fit warm start,0.0
663,66.74,-0.8925847565571736,-0.8093306321973301,4.162706217992174,-2.2291186197674673,False,0.0002078170920736,True,1,0.0334066249999978,0.0002124580456326,full fit warm start,0.0,0.0001843214848507,True,2,0.0596167919999999,0.0003739327148607,full fit warm start,0.0,0.0007421278729027,True,36,1.2329994589999842,0.0077074837247583,full fit warm start,0.0
664,66.72,-0.8093306321973301,-0.8539130045926795,-2.2291186197674673,0.5318420478559016,False,0.0002039088853562,True,1,0.0334737919999952,0.0002170447676921,full fit warm start,0.0,0.0002198894138758,True,1,0.0413977500000015,0.0002477839109649,full fit warm start,0.0,0.0007203653424867,True,19,0.8623111250000193,0.0064039283516358,full fit warm start,0.0
665,66.7,-0.8539130045926795,-0.8432761636355615,0.5318420478559016,4.1741993112516695,False,7.528148382096589e-05,True,1,0.0334035409999984,0.0001372658829994,full fit warm start,0.0,8.832025623473072e-05,True,1,0.0413551660000024,0.0003300419896551,full fit warm start,0.0,0.0007477687660872,True,45,1.5650969580000265,0.0096657916433831,full fit warm start,0.0
666,66.68,-0.8432761636355615,-0.7597921774105281,4.1741993112516695,-1.0385597657362577,False,0.0001947966481044,True,2,0.047546834000002,0.0001824989568453,full fit warm start,0.0,0.0002128597537982,True,2,0.0594823329999982,0.0003027166252019,full fit warm start,0.0,0.0006834287050847,True,23,0.8086953749999566,0.0064279098544389,full fit warm start,0.0
667,66.66,-0.7597921774105281,-0.7805633727252532,-1.0385597657362577,-1.065508206941912,False,0.0001906067365462,True,1,0.0333888330000036,0.0002098632677827,full fit warm start,0.0,0.0002071166105488,True,1,0.0413010839999969,0.0002343122484397,full fit warm start,0.0,0.0006934598851739,True,40,1.1721914579999293,0.0063867667315328,full fit warm start,0.0
668,66.64,-0.7805633727252532,-0.8018735368640915,-1.065508206941912,1.0268743805843972,False,0.0001956961151403,True,1,0.033332209000001,0.000214755714208,full fit warm start,0.0,0.0002109042267348,True,1,0.0413681249999982,0.0002379496083443,full fit warm start,0.0,0.0006629490834977,True,21,0.9791416250000112,0.0061976930849313,full fit warm start,0.0
669,66.62,-0.8018735368640915,-0.7813360492524035,1.0268743805843972,4.7966225431558485,False,4.2052713749463067e-05,True,1,0.0351810000000014,0.0001133700300644,full fit warm start,0.0,5.2046588265852733e-05,True,1,0.0413844999999994,0.0003331561195881,full fit warm start,0.0,0.0009533621408888,True,76,2.3241196249999803,0.0215699092824247,full fit warm start,0.0
670,66.6,-0.7813360492524035,-0.6854035983892866,4.7966225431558485,0.5034219508933013,False,0.0002145386312015,True,2,0.0491767079999974,0.0001934702382633,full fit warm start,0.0,0.00022793812701,True,2,0.0594427499999952,0.0002482106662295,full fit warm start,0.0,0.0006172710281848,True,20,0.8827985840000565,0.0058776476140865,full fit warm start,0.0
671,66.58,-0.6854035983892866,-0.6753351593714205,0.5034219508933013,-1.535839929579108,False,0.0001901094298384,True,1,0.0335709579999985,0.0002111658107044,full fit warm start,0.0,0.000201359800477,True,1,0.0413230420000019,0.0002655729671603,full fit warm start,0.0,0.000615569022639,True,21,0.9111483749999252,0.005656946127922,full fit warm start,0.0
672,66.56,-0.6753351593714205,-0.7060519579630027,-1.535839929579108,-0.1830989543754935,False,0.0002049905518921,True,1,0.0337533329999999,0.0002206126928226,full fit warm start,0.0,0.00021926587553,True,1,0.0413353750000027,0.0002340175690713,full fit warm start,0.0,0.0006480288249171,True,19,0.7606601249999585,0.0052971934355525,full fit warm start,0.0
673,66.54,-0.7060519579630027,-0.7097139370505126,-0.1830989543754935,0.5207206344417958,False,0.0002034270112654,True,1,0.0336273750000017,0.0002196470346037,full fit warm start,0.0,0.0002194443326937,True,1,0.0413104999999944,0.0002354363265249,full fit warm start,0.0,0.0006169235384367,True,20,0.9080723329998364,0.0054966432828157,full fit warm start,0.0
674,66.52,-0.7097139370505126,-0.6992995243616766,0.5207206344417958,-7.515691044332451,False,8.625719129318199e-05,True,1,0.0339658749999998,0.0001153531788129,full fit warm start,0.0,8.93288283543292e-05,True,1,0.0414941249999998,0.000473983833021,full fit warm start,0.0,0.003039382818005,True,60,2.002332332999913,0.042969929985441,full fit warm start,0.0
675,66.5,-0.6992995243616766,-0.8496133452483257,-7.515691044332451,-1.955823592215289,False,0.0001876789497683,True,2,0.0506021670000009,0.0001813412641938,full fit warm start,0.0,0.0002054708485124,True,2,0.0594923749999978,0.0002017920875274,full fit warm start,0.0,0.0008543422441062,True,21,0.6135150420000173,0.0055601028272759,full fit warm start,0.0
